Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,Yaw,PositionType
32.622204,0.478225,40.759923,-84.192099,0,1,5438.4805,0.374374,4,1,FALSE,FALSE,4.137004,-3.072002,3
32.680977,0.479485,40.75992,-84.192105,0,1,5458.2134,0.42402,4,1,FALSE,FALSE,4.4235,-3.06911,3
32.74335,0.480749,40.759918,-84.19211,0,1,5462.793,0.47968,4,1,FALSE,FALSE,4.685069,-3.066014,3
32.806873,0.482015,40.759916,-84.192116,0,1,5468.1694,0.528686,4,1,FALSE,FALSE,4.884745,-3.062668,3
32.868713,0.483284,40.759913,-84.192122,0,1,5479.4976,0.595122,4,1,FALSE,FALSE,5.255843,-3.059066,3
32.927536,0.484555,40.759911,-84.192127,0,1,5491.235,0.657185,4,1,FALSE,FALSE,5.576204,-3.05521,3
32.983967,0.485827,40.759908,-84.192133,0,1,5505.6973,0.718405,4,1,FALSE,FALSE,5.484201,-3.051117,3
33.04007,0.487101,40.759906,-84.192139,0,1,5518.7246,0.785836,4,1,FALSE,FALSE,5.320291,-3.046799,3
33.09567,0.488376,40.759904,-84.192145,0,1,5530.4385,0.844334,4,1,FALSE,FALSE,5.502038,-3.042223,3
33.149498,0.489655,40.759901,-84.19215,0,1,5547.2583,0.903442,4,1,FALSE,FALSE,5.942093,-3.037362,3
33.201633,0.490935,40.759899,-84.192156,0,1,5567.4263,0.967308,4,1,FALSE,FALSE,6.346415,-3.032193,3
33.25051,0.492217,40.759896,-84.192162,0,1,5589.7847,1.022868,4,1,FALSE,FALSE,6.4671,-3.026688,3
33.29693,0.4935,40.759894,-84.192167,0,1,5616.666,1.077381,4,1,FALSE,FALSE,6.511223,-3.020833,3
33.342823,0.494785,40.759891,-84.192173,0,1,5638.091,1.128984,4,1,FALSE,FALSE,6.359127,-3.014627,3
33.388657,0.496072,40.759889,-84.192179,0,1,5655.2485,1.181199,4,1,FALSE,FALSE,6.715802,-3.008076,3
33.43351,0.497361,40.759886,-84.192184,0,1,5674.0864,1.223462,4,1,FALSE,FALSE,7.275507,-3.001166,3
33.47622,0.498653,40.759883,-84.19219,0,1,5692.209,1.260955,4,1,FALSE,FALSE,7.872024,-2.993881,3
33.51665,0.499945,40.759881,-84.192196,0,1,5710.309,1.283324,4,1,FALSE,FALSE,8.172934,-2.986206,3
33.554546,0.501238,40.759878,-84.192201,0,1,5732.035,1.296165,4,1,FALSE,FALSE,8.243841,-2.978134,3
33.59043,0.502534,40.759875,-84.192207,0,1,5757.12,1.3001,4,1,FALSE,FALSE,8.232081,-2.969665,3
33.625957,0.503831,40.759873,-84.192212,0,1,5778.0674,1.299893,4,1,FALSE,FALSE,8.424153,-2.960816,3
33.66146,0.50513,40.75987,-84.192218,0,1,5793.941,1.29865,4,1,FALSE,FALSE,8.618392,-2.951625,3
33.69649,0.50643,40.759867,-84.192223,0,1,5810.5483,1.295751,4,1,FALSE,FALSE,8.988784,-2.942144,3
33.730183,0.507732,40.759865,-84.192229,0,1,5825.6553,1.289745,4,1,FALSE,FALSE,9.119008,-2.932415,3
33.76194,0.509035,40.759862,-84.192235,0,1,5840.1553,1.28146,4,1,FALSE,FALSE,9.120603,-2.922457,3
33.79243,0.51034,40.759859,-84.19224,0,1,5856.755,1.266755,4,1,FALSE,FALSE,9.265026,-2.912285,3
33.821087,0.511647,40.759856,-84.192246,0,1,5874.1396,1.248527,4,1,FALSE,FALSE,9.261097,-2.901915,3
33.8474,0.512955,40.759853,-84.192251,0,1,5895.5415,1.226569,4,1,FALSE,FALSE,9.226831,-2.891344,3
33.872944,0.514265,40.75985,-84.192257,0,1,5915.59,1.197774,4,1,FALSE,FALSE,9.449636,-2.880565,3
33.896793,0.515576,40.759847,-84.192262,0,1,5933.2993,1.169389,4,1,FALSE,FALSE,9.702934,-2.869555,3
33.919533,0.516888,40.759844,-84.192268,0,1,5956.6973,1.138516,4,1,FALSE,FALSE,9.684212,-2.858302,3
33.941208,0.518202,40.759841,-84.192273,0,1,5979.6753,1.100593,4,1,FALSE,FALSE,9.443378,-2.846817,3
33.962646,0.519517,40.759838,-84.192279,0,1,5999.94,1.060178,4,1,FALSE,FALSE,9.363553,-2.835119,3
33.983883,0.520834,40.759836,-84.192284,0,1,6022.8076,1.009808,4,1,FALSE,FALSE,9.346322,-2.823247,3
34.004627,0.522153,40.759832,-84.192289,0,1,6042.031,0.955697,4,1,FALSE,FALSE,9.236611,-2.811272,3
34.025146,0.523473,40.759829,-84.192295,0,1,6059.5186,0.893695,4,1,FALSE,FALSE,9.1981,-2.799265,3
34.04469,0.524795,40.759826,-84.1923,0,1,6082.625,0.827325,4,1,FALSE,FALSE,9.061579,-2.787241,3
34.063362,0.526118,40.759823,-84.192306,0,1,6104.033,0.747869,4,1,FALSE,FALSE,8.961233,-2.775188,3
34.081146,0.527442,40.75982,-84.192311,0,1,6127.5947,0.677109,4,1,FALSE,FALSE,8.5551,-2.763108,3
34.09802,0.528769,40.759817,-84.192316,0,1,6155.8125,0.597821,4,1,FALSE,FALSE,8.443953,-2.751022,3
34.114277,0.530097,40.759814,-84.192322,0,1,6179.171,0.528686,4,1,FALSE,FALSE,8.378672,-2.738965,3
34.12975,0.531426,40.759811,-84.192327,0,0.98471,6205.962,0.463066,4,1,FALSE,FALSE,8.532408,-2.726962,3
34.14419,0.532757,40.759808,-84.192332,0,0.958076,6233.0825,0.40221,4,1,FALSE,FALSE,8.616535,-2.715023,3
34.1587,0.534089,40.759804,-84.192337,0,0.927744,6253.2295,0.341964,4,1,FALSE,FALSE,8.543924,-2.703119,3
34.171803,0.535423,40.759801,-84.192343,0,0.900863,6275.2515,0.294799,4,1,FALSE,FALSE,9.009966,-2.691208,3
34.182022,0.536759,40.759798,-84.192348,0,0.87053,6295.774,0.245755,4,1,FALSE,FALSE,9.678024,-2.679193,3
34.191177,0.538096,40.759795,-84.192353,0,0.84291,6310.673,0.208966,4,1,FALSE,FALSE,9.912336,-2.66699,3
34.19961,0.539434,40.759791,-84.192358,0,0.818496,6323.317,0.179241,4,1,FALSE,FALSE,9.701647,-2.654609,3
34.208477,0.540772,40.759788,-84.192363,0,0.794081,6329.7583,0.154503,4,1,FALSE,FALSE,9.326877,-2.642109,3
34.217434,0.542114,40.759785,-84.192368,0,0.778792,6331.2363,0.139119,4,1,FALSE,FALSE,9.602859,-2.629541,3
34.22366,0.543456,40.759781,-84.192374,0,0.77016,6327.4097,0.131011,4,1,FALSE,FALSE,10.561052,-2.616928,3
34.22783,0.544799,40.759778,-84.192379,0,0.768188,6320.809,0.127268,4,1,FALSE,FALSE,11.113492,-2.604243,3
34.23071,0.546143,40.759774,-84.192384,0,0.769174,6321.2734,0.124981,4,1,FALSE,FALSE,11.143322,-2.59139,3
34.23098,0.547488,40.759771,-84.192389,0,0.77238,6330.883,0.124773,4,1,FALSE,FALSE,11.131138,-2.578258,3
34.2288,0.548835,40.759768,-84.192394,0,0.779778,6342.194,0.124773,4,1,FALSE,FALSE,11.36198,-2.564766,3
34.22577,0.550183,40.759764,-84.192399,0,0.78767,6344.8687,0.123734,4,1,FALSE,FALSE,11.783254,-2.550933,3
34.22239,0.551531,40.759761,-84.192404,0,0.795808,6341.0854,0.121239,4,1,FALSE,FALSE,12.238092,-2.536822,3
34.215485,0.552879,40.759757,-84.192409,0,0.803699,6337.7056,0.11417,4,1,FALSE,FALSE,12.776428,-2.522515,3
34.20547,0.554228,40.759754,-84.192414,0,0.808385,6331.712,0.105021,4,1,FALSE,FALSE,12.901183,-2.50809,3
34.19312,0.555578,40.75975,-84.192418,0,0.811591,6325.2153,0.092337,4,1,FALSE,FALSE,13.294117,-2.493589,3
34.177513,0.55693,40.759746,-84.192423,0,0.811591,6318.953,0.075702,4,1,FALSE,FALSE,13.381531,-2.479004,3
34.16005,0.558282,40.759743,-84.192428,0,0.810604,6314.3286,0.059897,4,1,FALSE,FALSE,13.374914,-2.464296,3
34.143326,0.559634,40.759739,-84.192433,0,0.809618,6314.023,0.040349,4,1,FALSE,FALSE,12.888346,-2.449451,3
34.12665,0.560987,40.759735,-84.192437,0,0.808385,6315.435,0.017055,4,1,FALSE,FALSE,12.439602,-2.434474,3
34.109882,0.56234,40.759732,-84.192442,0,0.804686,6318.912,-0.010608,4,1,FALSE,FALSE,12.317799,-2.419366,3
34.09253,0.563696,40.759728,-84.192447,0,0.799507,6319.324,-0.034946,4,1,FALSE,FALSE,12.035273,-2.404186,3
34.073246,0.565052,40.759724,-84.192451,0,0.792109,6317.2666,-0.064903,4,1,FALSE,FALSE,12.393993,-2.388978,3
34.050533,0.566408,40.759721,-84.192456,0,0.783477,6316.0254,-0.095903,4,1,FALSE,FALSE,12.922774,-2.373754,3
34.025032,0.567765,40.759717,-84.192461,0,0.77386,6309.573,-0.128779,4,1,FALSE,FALSE,13.184253,-2.35849,3
33.998177,0.569121,40.759713,-84.192465,0,0.761776,6304.377,-0.167694,4,1,FALSE,FALSE,13.041003,-2.343151,3
33.968925,0.57047,40.759709,-84.19247,0,0.748459,6299.86,-0.205573,4,1,FALSE,FALSE,13.262643,-2.327724,3
33.936283,0.571818,40.759705,-84.192474,0,0.734649,6284.5356,-0.246787,4,1,FALSE,FALSE,13.858493,-2.312242,3
33.902164,0.573165,40.759702,-84.192478,0,0.71714,6271.336,-0.29113,4,1,FALSE,FALSE,13.602309,-2.296733,3
33.864838,0.574511,40.759698,-84.192483,0,0.695931,6256.772,-0.336729,4,1,FALSE,FALSE,13.829129,-2.281255,3
33.82698,0.575858,40.759694,-84.192487,0,0.668311,6231.256,-0.392748,4,1,FALSE,FALSE,13.357603,-2.265884,3
33.78717,0.577199,40.75969,-84.192491,0,0.634279,6205.3496,-0.453985,4,1,FALSE,FALSE,13.598148,-2.250657,3
33.74632,0.578539,40.759686,-84.192496,0,0.600986,6178.799,-0.509817,4,1,FALSE,FALSE,13.429752,-2.235544,3
33.70359,0.579878,40.759682,-84.1925,0,0.566461,6146.1875,-0.568577,4,1,FALSE,FALSE,13.535689,-2.220499,3
33.657787,0.581215,40.759678,-84.192504,0,0.530949,6116.2,-0.630059,4,1,FALSE,FALSE,13.477482,-2.20544,3
33.608585,0.582552,40.759674,-84.192508,0,0.489519,6083.442,-0.699891,4,1,FALSE,FALSE,13.573293,-2.190302,3
33.557327,0.583887,40.75967,-84.192512,0,0.454994,6039.6333,-0.762858,4,1,FALSE,FALSE,13.664111,-2.175062,3
33.50812,0.585219,40.759666,-84.192516,0,0.418496,5991.2,-0.835224,4,1,FALSE,FALSE,13.228163,-2.159676,3
33.458042,0.586549,40.759662,-84.19252,0,0.390382,5945.2266,-0.899471,4,1,FALSE,FALSE,13.313483,-2.14412,3
33.403973,0.587878,40.759658,-84.192524,0,0.366954,5896.4546,-0.964566,4,1,FALSE,FALSE,13.328354,-2.128419,3
33.345673,0.589206,40.759654,-84.192528,0,0.345746,5840.9507,-1.02717,4,1,FALSE,FALSE,13.463263,-2.112631,3
33.28555,0.590532,40.75965,-84.192532,0,0.329223,5785.413,-1.095424,4,1,FALSE,FALSE,13.135664,-2.096804,3
33.225845,0.591857,40.759646,-84.192535,0,0.320345,5727.21,-1.154923,4,1,FALSE,FALSE,13.129464,-2.081027,3
33.166016,0.593179,40.759642,-84.192539,0,0.312207,5663.914,-1.208587,4,1,FALSE,FALSE,12.821342,-2.065369,3
33.105206,0.5945,40.759638,-84.192543,0,0.308508,5612.568,-1.271033,4,1,FALSE,FALSE,12.731325,-2.049873,3
33.04097,0.595818,40.759634,-84.192547,0,0.306535,5562.681,-1.326388,4,1,FALSE,FALSE,12.977655,-2.034553,3
32.973816,0.597135,40.759629,-84.19255,0,0.304316,5512.405,-1.38259,4,1,FALSE,FALSE,12.890154,-2.019407,3
32.905922,0.598452,40.759625,-84.192554,0,0.303329,5465.497,-1.429397,4,1,FALSE,FALSE,12.901138,-2.004452,3
32.837368,0.599766,40.759621,-84.192557,0,0.302096,5422.043,-1.473913,4,1,FALSE,FALSE,12.824933,-1.989684,3
32.766464,0.601078,40.759617,-84.192561,0,0.300123,5375.556,-1.512792,4,1,FALSE,FALSE,13.057649,-1.975093,3
32.692192,0.602388,40.759613,-84.192564,0,0.296917,5334.8994,-1.555019,4,1,FALSE,FALSE,13.500229,-1.960683,3
32.612915,0.603695,40.759609,-84.192568,0,0.294698,5289.6104,-1.590145,4,1,FALSE,FALSE,13.974229,-1.946456,3
32.530205,0.605001,40.759605,-84.192571,0,0.292725,5242.0156,-1.619837,4,1,FALSE,FALSE,14.157613,-1.932451,3
32.440758,0.606306,40.7596,-84.192574,0,0.292725,5200.274,-1.652459,4,1,FALSE,FALSE,15.048586,-1.918666,3
32.346306,0.607607,40.759596,-84.192578,0,0.291492,5152.696,-1.676092,4,1,FALSE,FALSE,15.266965,-1.90513,3
32.24742,0.608905,40.759592,-84.192581,0,0.291492,5103.8013,-1.697216,4,1,FALSE,FALSE,15.815274,-1.891846,3
32.14586,0.610199,40.759588,-84.192584,0,0.290505,5064.626,-1.714577,4,1,FALSE,FALSE,16.318686,-1.87874,3
32.036095,0.611491,40.759584,-84.192587,0,0.289519,5020.9756,-1.729638,4,1,FALSE,FALSE,17.13224,-1.865768,3
31.920618,0.612782,40.759579,-84.19259,0,0.289519,4975.3735,-1.745536,4,1,FALSE,FALSE,17.957153,-1.852909,3
31.802443,0.614069,40.759575,-84.192593,0,0.288286,4941.045,-1.764782,4,1,FALSE,FALSE,18.114502,-1.840109,3
31.682922,0.615352,40.759571,-84.192596,0,0.2873,4898.223,-1.783611,4,1,FALSE,FALSE,18.329098,-1.827323,3
31.560772,0.61663,40.759567,-84.192599,0,0.2873,4858.616,-1.804535,4,1,FALSE,FALSE,18.536396,-1.814537,3
31.433615,0.617904,40.759562,-84.192602,0,0.286313,4826.0977,-1.831737,4,1,FALSE,FALSE,18.761044,-1.801781,3
31.306051,0.619177,40.759558,-84.192604,0,0.286313,4787.31,-1.85622,4,1,FALSE,FALSE,18.693659,-1.789079,3
31.180132,0.620447,40.759554,-84.192607,0,0.286313,4754.106,-1.882799,4,1,FALSE,FALSE,18.13905,-1.776447,3
31.056705,0.621713,40.75955,-84.19261,0,0.286313,4723.2017,-1.903728,4,1,FALSE,FALSE,17.883682,-1.763896,3
30.932753,0.622974,40.759546,-84.192612,0,0.286313,4686.623,-1.922356,4,1,FALSE,FALSE,17.934422,-1.751502,3
30.806684,0.62423,40.759541,-84.192615,0,0.286313,4653.736,-1.941404,4,1,FALSE,FALSE,17.856924,-1.73935,3
30.68033,0.625483,40.759537,-84.192617,0,0.286313,4623.986,-1.953546,4,1,FALSE,FALSE,17.509838,-1.72752,3
30.557962,0.626737,40.759533,-84.192619,0,0.287299,4593.4116,-1.964014,4,1,FALSE,FALSE,16.87337,-1.716037,3
30.441608,0.627987,40.759529,-84.192622,0,0.288286,4566.483,-1.970293,4,1,FALSE,FALSE,15.974134,-1.704924,3
30.331217,0.629232,40.759524,-84.192624,0,0.292725,4541.785,-1.97448,4,1,FALSE,FALSE,15.416161,-1.694227,3
30.220852,0.630473,40.75952,-84.192626,0,0.300123,4519.639,-1.979295,4,1,FALSE,FALSE,15.307385,-1.683988,3
30.111956,0.63171,40.759516,-84.192628,0,0.311221,4504.73,-1.982226,4,1,FALSE,FALSE,14.914241,-1.674203,3
30.007528,0.632948,40.759512,-84.19263,0,0.32651,4496.498,-1.982436,4,1,FALSE,FALSE,14.230285,-1.664843,3
29.908115,0.634187,40.759507,-84.192632,0,0.34402,4493.2046,-1.982436,4,1,FALSE,FALSE,13.662771,-1.655863,3
29.81392,0.635423,40.759503,-84.192634,0,0.367448,4495.9023,-1.982226,4,1,FALSE,FALSE,13.30993,-1.647252,3
29.722092,0.636655,40.759499,-84.192636,0,0.390875,4505.6997,-1.982226,4,1,FALSE,FALSE,13.055943,-1.639005,3
29.628601,0.637883,40.759495,-84.192638,0,0.414057,4520.7285,-1.982226,4,1,FALSE,FALSE,13.373535,-1.631096,3
29.53452,0.639108,40.75949,-84.19264,0,0.439704,4542.9927,-1.982017,4,1,FALSE,FALSE,13.757279,-1.623474,3
29.442379,0.640329,40.759486,-84.192642,0,0.459186,4567.4214,-1.982017,4,1,FALSE,FALSE,13.433447,-1.616096,3
29.349617,0.641546,40.759482,-84.192643,0,0.476202,4593.362,-1.982017,4,1,FALSE,FALSE,13.887819,-1.608909,3
29.258179,0.642759,40.759478,-84.192645,0,0.490506,4624.466,-1.982017,4,1,FALSE,FALSE,14.415034,-1.601805,3
29.163195,0.643968,40.759474,-84.192647,0,0.507521,4653.6187,-1.982017,4,1,FALSE,FALSE,14.819859,-1.594692,3
29.066895,0.645173,40.759469,-84.192648,0,0.524044,4682.383,-1.982017,4,1,FALSE,FALSE,15.436718,-1.587505,3
28.967928,0.646375,40.759465,-84.19265,0,0.54476,4715.2026,-1.982017,4,1,FALSE,FALSE,16.050276,-1.580151,3
28.866747,0.647562,40.759461,-84.192651,0,0.564982,4744.049,-1.982017,4,1,FALSE,FALSE,16.515099,-1.572575,3
28.767412,0.648744,40.759457,-84.192653,0,0.584957,4772.1753,-1.982017,4,1,FALSE,FALSE,16.485777,-1.564748,3
28.671606,0.649922,40.759453,-84.192654,0,0.606905,4804.365,-1.982017,4,1,FALSE,FALSE,16.25777,-1.556654,3
28.575891,0.651096,40.759448,-84.192655,0,0.625894,4834.7163,-1.982017,4,1,FALSE,FALSE,16.690632,-1.548281,3
28.481005,0.652266,40.759444,-84.192657,0,0.642417,4863.326,-1.982017,4,1,FALSE,FALSE,16.827856,-1.539612,3
28.385736,0.653432,40.75944,-84.192658,0,0.654994,4893.0913,-1.982017,4,1,FALSE,FALSE,16.968071,-1.530644,3
28.293068,0.654589,40.759436,-84.192659,0,0.663625,4913.3105,-1.982017,4,1,FALSE,FALSE,16.900787,-1.521442,3
28.204718,0.655741,40.759432,-84.19266,0,0.666338,4928.1177,-1.982017,4,1,FALSE,FALSE,16.278776,-1.512097,3
28.119104,0.656889,40.759428,-84.192661,0,0.669544,4943.574,-1.982017,4,1,FALSE,FALSE,16.347275,-1.502695,3
28.03592,0.658033,40.759423,-84.192662,0,0.67201,4949.486,-1.982017,4,1,FALSE,FALSE,16.092247,-1.493348,3
27.953453,0.659175,40.759419,-84.192663,0,0.676942,4952.319,-1.981179,4,1,FALSE,FALSE,16.162132,-1.484146,3
27.873491,0.660313,40.759415,-84.192663,0,0.683847,4953.7085,-1.979505,4,1,FALSE,FALSE,15.85332,-1.475192,3
27.791883,0.661446,40.759411,-84.192664,0,0.692232,4950.752,-1.974062,4,1,FALSE,FALSE,16.14571,-1.466553,3
27.711548,0.662574,40.759407,-84.192665,0,0.701356,4950.5728,-1.962547,4,1,FALSE,FALSE,16.06418,-1.458228,3
27.634024,0.663699,40.759403,-84.192666,0,0.712947,4952.6357,-1.941404,4,1,FALSE,FALSE,15.47145,-1.450276,3
27.562311,0.664821,40.759399,-84.192666,0,0.722565,4948.8125,-1.91838,4,1,FALSE,FALSE,14.90004,-1.442756,3
27.491434,0.665939,40.759394,-84.192667,0,0.728237,4949.6567,-1.890543,4,1,FALSE,FALSE,14.70793,-1.435766,3
27.420263,0.667055,40.75939,-84.192667,0,0.731443,4951.542,-1.855592,4,1,FALSE,FALSE,14.501907,-1.429375,3
27.351027,0.668169,40.759386,-84.192668,0,0.730456,4954.9097,-1.822738,4,1,FALSE,FALSE,14.295822,-1.423619,3
27.285154,0.66928,40.759382,-84.192668,0,0.72947,4955.3906,-1.787586,4,1,FALSE,FALSE,13.925886,-1.41847,3
27.22255,0.670388,40.759378,-84.192668,0,0.722072,4960.1226,-1.745327,4,1,FALSE,FALSE,13.964971,-1.41385,3
27.161646,0.671493,40.759374,-84.192669,0,0.712454,4963.35,-1.7037,4,1,FALSE,FALSE,13.966191,-1.409622,3
27.099977,0.672596,40.75937,-84.192669,0,0.700617,4969.343,-1.657686,4,1,FALSE,FALSE,14.206966,-1.405666,3
27.040586,0.673696,40.759366,-84.192669,0,0.68804,4980.5864,-1.609799,4,1,FALSE,FALSE,14.263675,-1.401786,3
26.980598,0.674795,40.759362,-84.192669,0,0.678915,4989.051,-1.551883,4,1,FALSE,FALSE,14.665499,-1.39782,3
26.920073,0.675895,40.759358,-84.192669,0,0.673736,4994.161,-1.498368,4,1,FALSE,FALSE,15.344942,-1.393684,3
26.85548,0.676991,40.759354,-84.192669,0,0.672503,4996.362,-1.444863,4,1,FALSE,FALSE,16.24114,-1.389243,3
26.786526,0.678084,40.75935,-84.192669,0,0.673736,4997.292,-1.386142,4,1,FALSE,FALSE,16.919067,-1.384464,3
26.716925,0.679174,40.759346,-84.192669,0,0.673736,4990.988,-1.330984,4,1,FALSE,FALSE,16.97967,-1.379409,3
26.649176,0.680262,40.759342,-84.192669,0,0.673736,4986.7124,-1.285654,4,1,FALSE,FALSE,16.7584,-1.37403,3
26.582232,0.681347,40.759338,-84.192669,0,0.674723,4985.5127,-1.241375,4,1,FALSE,FALSE,16.962261,-1.368333,3
26.5163,0.682435,40.759334,-84.192668,0,0.674723,4971.3594,-1.191672,4,1,FALSE,FALSE,16.362904,-1.36241,3
26.45485,0.683522,40.75933,-84.192668,0,0.673736,4969.5728,-1.153671,4,1,FALSE,FALSE,16.275724,-1.356243,3
26.391611,0.684605,40.759326,-84.192668,0,0.673736,4965.919,-1.105235,4,1,FALSE,FALSE,16.664251,-1.34989,3
26.331514,0.685686,40.759322,-84.192667,0,0.671517,4946.183,-1.0614,4,1,FALSE,FALSE,15.878366,-1.343423,3
26.277916,0.686764,40.759318,-84.192667,0,0.667324,4947.8384,-1.015692,4,1,FALSE,FALSE,15.259439,-1.336852,3
26.22662,0.68784,40.759314,-84.192666,0,0.661406,4943.1045,-0.976251,4,1,FALSE,FALSE,15.416395,-1.330195,3
26.173773,0.688917,40.75931,-84.192665,0,0.652528,4917.6685,-0.937232,4,1,FALSE,FALSE,15.294319,-1.323533,3
26.123388,0.689999,40.759306,-84.192665,0,0.643403,4914.144,-0.898427,4,1,FALSE,FALSE,14.60186,-1.316943,3
26.075245,0.691077,40.759302,-84.192664,0,0.630579,4908.4717,-0.853788,4,1,FALSE,FALSE,14.300295,-1.310473,3
26.030165,0.692153,40.759298,-84.192663,0,0.618496,4884.2344,-0.809362,4,1,FALSE,FALSE,14.042029,-1.304175,3
25.98727,0.693227,40.759294,-84.192662,0,0.604686,4868.8794,-0.762233,4,1,FALSE,FALSE,13.945254,-1.29806,3
25.944887,0.6943,40.759291,-84.192662,0,0.590382,4855.838,-0.707813,4,1,FALSE,FALSE,13.667826,-1.292111,3
25.90008,0.695371,40.759287,-84.192661,0,0.578052,4838.7246,-0.663617,4,1,FALSE,FALSE,14.253801,-1.286304,3
25.851452,0.696447,40.759283,-84.19266,0,0.564242,4818.239,-0.616928,4,1,FALSE,FALSE,14.775663,-1.280678,3
25.801336,0.697524,40.759279,-84.192659,0,0.552158,4793.5244,-0.574829,4,1,FALSE,FALSE,14.557831,-1.275232,3
25.753656,0.698597,40.759275,-84.192658,0,0.54254,4775.11,-0.53107,4,1,FALSE,FALSE,14.351615,-1.269901,3
25.706379,0.699668,40.759272,-84.192657,0,0.533662,4759.7324,-0.483775,4,1,FALSE,FALSE,14.435457,-1.264585,3
25.657787,0.700737,40.759268,-84.192655,0,0.528237,4740.374,-0.446278,4,1,FALSE,FALSE,14.823081,-1.259213,3
25.60527,0.701804,40.759264,-84.192654,0,0.525031,4722.697,-0.415034,4,1,FALSE,FALSE,15.331542,-1.253758,3
25.549078,0.702868,40.75926,-84.192653,0,0.526264,4706.3994,-0.386084,4,1,FALSE,FALSE,15.778234,-1.248192,3
25.49288,0.703925,40.759257,-84.192652,0,0.529223,4690.579,-0.353596,4,1,FALSE,FALSE,15.761622,-1.242459,3
25.438993,0.70498,40.759253,-84.19265,0,0.537855,4681.662,-0.327776,4,1,FALSE,FALSE,15.565473,-1.236495,3
25.386108,0.706031,40.759249,-84.192649,0,0.549938,4676.994,-0.309452,4,1,FALSE,FALSE,15.541294,-1.23025,3
25.333052,0.70708,40.759246,-84.192647,0,0.561282,4671.393,-0.296336,4,1,FALSE,FALSE,15.813407,-1.223703,3
25.28039,0.708127,40.759242,-84.192646,0,0.573859,4668.4497,-0.289465,4,1,FALSE,FALSE,16.110735,-1.216866,3
25.228498,0.709172,40.759238,-84.192644,0,0.58767,4666.4497,-0.288424,4,1,FALSE,FALSE,16.231546,-1.209747,3
25.178629,0.71021,40.759235,-84.192643,0,0.604685,4666.683,-0.288632,4,1,FALSE,FALSE,16.184956,-1.202338,3
25.129465,0.711239,40.759231,-84.192641,0,0.626387,4672.4883,-0.293837,4,1,FALSE,FALSE,16.264818,-1.194657,3
25.081875,0.712266,40.759228,-84.192639,0,0.646609,4675.853,-0.301333,4,1,FALSE,FALSE,16.352089,-1.186763,3
25.038328,0.713291,40.759224,-84.192638,0,0.67201,4680.119,-0.310909,4,1,FALSE,FALSE,15.903403,-1.178706,3
24.999561,0.714314,40.759221,-84.192636,0,0.695438,4689.826,-0.319864,4,1,FALSE,FALSE,15.44214,-1.170542,3
24.965706,0.715335,40.759217,-84.192634,0,0.712947,4699.1357,-0.325902,4,1,FALSE,FALSE,15.067088,-1.162329,3
24.935455,0.716355,40.759214,-84.192632,0,0.726757,4708.725,-0.329233,4,1,FALSE,FALSE,14.956716,-1.154112,3
24.904943,0.71737,40.75921,-84.19263,0,0.735882,4719.6206,-0.331732,4,1,FALSE,FALSE,15.106371,-1.145953,3
24.876457,0.718379,40.759207,-84.192628,0,0.742047,4726.317,-0.332773,4,1,FALSE,FALSE,14.928653,-1.137938,3
24.852148,0.719387,40.759204,-84.192626,0,0.74328,4730.095,-0.332773,4,1,FALSE,FALSE,14.466192,-1.130121,3
24.831554,0.720394,40.7592,-84.192624,0,0.74328,4737.5254,-0.329858,4,1,FALSE,FALSE,13.893016,-1.122538,3
24.813488,0.7214,40.759197,-84.192622,0,0.74328,4742.642,-0.322362,4,1,FALSE,FALSE,13.45946,-1.115229,3
24.797756,0.722405,40.759194,-84.19262,0,0.747472,4748.083,-0.311951,4,1,FALSE,FALSE,13.282961,-1.108222,3
24.781473,0.72341,40.75919,-84.192617,0,0.754871,4754.7466,-0.299042,4,1,FALSE,FALSE,13.447437,-1.101542,3
24.764498,0.724411,40.759187,-84.192615,0,0.761776,4757.8267,-0.290089,4,1,FALSE,FALSE,13.595357,-1.095185,3
24.748508,0.72541,40.759184,-84.192613,0,0.766954,4767.194,-0.280929,4,1,FALSE,FALSE,13.319234,-1.08912,3
24.734804,0.726407,40.75918,-84.19261,0,0.772873,4777.221,-0.271561,4,1,FALSE,FALSE,13.070245,-1.083303,3
24.723585,0.727404,40.759177,-84.192608,0,0.780764,4790.0625,-0.263649,4,1,FALSE,FALSE,12.990372,-1.077627,3
24.712622,0.7284,40.759174,-84.192606,0,0.78767,4808.6543,-0.259902,4,1,FALSE,FALSE,13.133962,-1.071968,3
24.702074,0.729396,40.759171,-84.192603,0,0.794575,4824.42,-0.258862,4,1,FALSE,FALSE,13.413795,-1.066229,3
24.692545,0.730391,40.759168,-84.192601,0,0.802713,4841.9897,-0.258861,4,1,FALSE,FALSE,13.588106,-1.060317,3
24.68245,0.731386,40.759164,-84.192598,0,0.811097,4860.046,-0.258861,4,1,FALSE,FALSE,13.780727,-1.054166,3
24.6749,0.732379,40.759161,-84.192595,0,0.816523,4876.3555,-0.258861,4,1,FALSE,FALSE,13.655727,-1.047746,3
24.670933,0.733372,40.759158,-84.192593,0,0.820222,4889.5786,-0.258861,4,1,FALSE,FALSE,13.544709,-1.041039,3
24.667974,0.734364,40.759155,-84.19259,0,0.821208,4899.0327,-0.258861,4,1,FALSE,FALSE,13.560117,-1.034056,3
